"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","pass_flag"
"54193","1229536","1595691","Other","Risk 2 (Medium)",2012-06-11,"Canvass","Pass",0,0,5,0,0,0,0,2,1,1
"45143","1166245","1595737","Restaurant","Risk 1 (High)",2013-03-14,"Canvass","Pass",0,0,1,0,0,0,6,0.736986301369863,0,1
"46208","1114432","1595769","Restaurant","Risk 1 (High)",2012-08-24,"Canvass","Pass",0,0,4,0,0,0,2,1.00547945205479,0,1
"61164","1345286","1595769","Restaurant","Risk 1 (High)",2013-05-30,"Canvass","Pass",0,0,4,0,0,0,4,0.764383561643836,0,1
"93334","1229719","1595798","Other","Risk 1 (High)",2012-03-09,"Canvass","Pass",0,0,4,0,0,0,4,0.750684931506849,0,1
"82856","1326996","1595798","Other","Risk 1 (High)",2013-04-16,"Canvass","Pass",0,0,6,0,0,0,4,1.1013698630137,0,1
"8837","1098416","1595804","Restaurant","Risk 1 (High)",2012-07-02,"Canvass","Pass w/ Conditions",2,0,11,0,0,0,3,1.98356164383562,0,0
"49426","1188578","1595804","Restaurant","Risk 1 (High)",2013-04-12,"Canvass","Fail",0,1,7,0,0,0,11,0.736986301369863,0,0
"35540","1234801","1595816","Other","Risk 1 (High)",2012-08-22,"Canvass","Pass",0,0,1,0,0,0,1,0.923287671232877,0,1
"26512","1234800","1595817","Other","Risk 1 (High)",2012-08-22,"Canvass","Pass",0,0,1,0,0,0,1,0.923287671232877,0,1
"81760","1327219","1595847","Restaurant","Risk 2 (Medium)",2013-03-13,"Canvass","Pass",0,0,5,0,0,0,3,1.74520547945205,0,1
"51912","1324322","1595894","Restaurant","Risk 2 (Medium)",2013-02-21,"Canvass","Fail",2,1,2,0,0,0,4,2,0,0
"32393","1271437","1595921","Grocery Store","Risk 2 (Medium)",2012-11-14,"Canvass","Pass",0,0,4,0,0,0,4,1.83835616438356,0,1
"78777","1335819","1595921","Grocery Store","Risk 2 (Medium)",2013-05-30,"Canvass","Pass w/ Conditions",1,0,4,0,0,0,0,0,0,0
"18962","1234866","1595934","Restaurant","Risk 2 (Medium)",2012-08-24,"Canvass","Pass",0,0,3,0,1,1,4,0.997260273972603,0,1
"4510","920257","1595935","Restaurant","Risk 1 (High)",2012-05-21,"Canvass","Pass",0,0,3,0,1,0,4,0.797260273972603,0,1
"78247","1326407","1595935","Restaurant","Risk 1 (High)",2013-03-18,"Canvass","Fail",1,0,1,0,0,0,1,0.26027397260274,0,0
"33931","671186","1595947","Restaurant","Risk 1 (High)",2012-03-06,"Canvass","Pass",0,0,2,0,0,0,4,0.663013698630137,0,1
"51355","1106748","1595947","Restaurant","Risk 1 (High)",2013-08-14,"Canvass","Fail",0,1,3,0,0,0,2,1.43835616438356,0,0
"88184","1321493","1595973","Restaurant","Risk 1 (High)",2013-01-23,"Canvass","Pass",0,0,4,0,0,0,6,1.47671232876712,0,1
"28809","1134369","1596021","Restaurant","Risk 1 (High)",2012-06-28,"Canvass","Pass",0,0,4,0,0,1,4,0.920547945205479,0,1
"51808","1139061","1596021","Restaurant","Risk 1 (High)",2013-07-24,"Canvass","Pass",0,0,3,0,0,0,4,1.07123287671233,0,1
"90719","1234803","1596033","Other","Risk 1 (High)",2012-08-22,"Canvass","Pass",0,0,3,0,0,1,0,1.24931506849315,0,1
"9361","1214271","15961","Restaurant","Risk 1 (High)",2012-03-02,"Canvass","Pass w/ Conditions",2,0,2,0,0,1,6,1.5041095890411,0,0
"93165","1092463","15961","Restaurant","Risk 1 (High)",2013-06-14,"Canvass","Pass w/ Conditions",0,1,3,0,2,0,2,1.28219178082192,0,0
"1321","1202250","1596342","Restaurant","Risk 1 (High)",2012-04-26,"Canvass","Pass",0,0,4,0,0,0,2,0.841095890410959,0,1
"67908","1146292","1596342","Restaurant","Risk 1 (High)",2013-02-07,"Canvass","Fail",0,2,5,0,0,0,4,0.786301369863014,0,0
"19061","1106211","1596518","Restaurant","Risk 1 (High)",2012-04-11,"Canvass","Fail",0,1,3,0,0,0,6,1.22465753424658,0,0
"71429","1285256","1596613","Restaurant","Risk 1 (High)",2012-09-14,"Canvass","Pass",0,0,2,0,0,0,0,1.20821917808219,0,1
"21727","1227723","1596613","Restaurant","Risk 1 (High)",2013-02-01,"Canvass","Pass",0,0,3,0,0,0,2,0.383561643835616,0,1
"73659","1335225","1596614","Restaurant","Risk 1 (High)",2013-04-29,"Canvass","Pass",0,0,7,0,0,0,9,1.29041095890411,0,1
"20488","1134705","1596616","Restaurant","Risk 1 (High)",2012-11-06,"Canvass","Fail",0,1,4,0,0,0,4,1.74520547945205,0,0
"4854","1292346","1596616","Restaurant","Risk 1 (High)",2013-02-22,"Canvass","Pass",0,1,4,1,0,1,4,0.295890410958904,0,1
"72428","1138464","1596630","Restaurant","Risk 1 (High)",2012-09-07,"Canvass","Pass",0,0,1,1,3,0,5,0.580821917808219,0,1
"75459","612617","1596634","Restaurant","Risk 1 (High)",2012-01-09,"Canvass","Fail",0,2,6,0,0,0,3,1.88767123287671,0,0
"93669","1092298","1596802","Restaurant","Risk 1 (High)",2013-02-13,"Canvass","Pass",0,0,3,0,0,0,4,0.846575342465753,0,1
"46314","547744","1596840","Grocery Store","Risk 2 (Medium)",2011-10-14,"Canvass","Pass",0,0,6,0,0,0,5,1.11232876712329,0,1
"47972","1300631","1596840","Grocery Store","Risk 2 (Medium)",2012-11-27,"Canvass","Fail",0,1,7,0,0,0,6,1.12328767123288,0,0
"90550","531797","1596866","Restaurant","Risk 1 (High)",2012-01-31,"Canvass","Fail",0,1,2,0,0,1,5,0.473972602739726,0,0
"92587","670439","1596874","Restaurant","Risk 1 (High)",2012-02-14,"Canvass","Fail",0,1,3,0,0,0,4,1.76438356164384,0,0
"68466","1286291","1596874","Restaurant","Risk 1 (High)",2013-03-06,"Canvass","Pass",0,0,2,0,0,1,3,1.02191780821918,0,1
"675","1098538","1596877","Grocery Store","Risk 1 (High)",2012-08-22,"Canvass","Fail",3,1,2,0,1,0,11,1.38356164383562,0,0
"29495","1353600","1596877","Grocery Store","Risk 1 (High)",2013-07-11,"Canvass","Fail",1,1,8,0,0,1,2,0.865753424657534,0,0
"90225","1150227","1596892","Restaurant","Risk 2 (Medium)",2012-03-29,"Canvass","Pass",0,0,4,0,0,0,0,1.16438356164384,0,1
"79498","1335495","1596892","Restaurant","Risk 2 (Medium)",2013-05-13,"Canvass","Pass",0,0,3,0,0,0,4,1.12328767123288,0,1
"27860","1092303","1596928","Other","Risk 1 (High)",2013-02-19,"Canvass","Pass",0,0,3,0,1,0,1,2,0,1
"14612","1188437","1596941","Other","Risk 3 (Low)",2012-12-19,"Canvass","Pass",0,0,6,0,0,0,5,1.75068493150685,0,1
"14442","612573","1597168","Restaurant","Risk 2 (Medium)",2011-11-22,"Canvass","Pass w/ Conditions",0,1,2,0,0,1,2,0.942465753424658,0,0
"66205","1360585","1597168","Restaurant","Risk 2 (Medium)",2013-08-29,"Canvass","Pass",0,0,1,0,0,0,2,1.72876712328767,0,1
"50336","679499","1597174","Restaurant","Risk 1 (High)",2012-04-04,"Canvass","Pass",0,0,5,0,0,0,6,1.07123287671233,0,1
"18640","1322051","1597174","Restaurant","Risk 1 (High)",2013-02-26,"Canvass","Pass w/ Conditions",1,0,5,0,0,0,3,0.512328767123288,0,0
"34810","634610","1597198","Grocery Store","Risk 3 (Low)",2011-09-19,"Canvass","Pass",0,0,2,0,0,0,0,2,1,1
"83105","1345224","1597223","Restaurant","Risk 1 (High)",2013-04-23,"Canvass","Pass",0,0,3,0,0,0,5,0.934246575342466,0,1
"39008","1202355","1597233","Restaurant","Risk 2 (Medium)",2012-07-13,"Canvass","Pass",0,0,4,0,0,1,4,1.41917808219178,0,1
"93713","1098580","1597368","Restaurant","Risk 1 (High)",2012-09-10,"Canvass","Fail",1,2,4,0,1,0,6,1.00821917808219,0,0
"70520","614582","1597371","Restaurant","Risk 1 (High)",2011-11-02,"Canvass","Pass",0,0,2,0,0,0,2,0.4,0,1
"71387","1134591","1597371","Restaurant","Risk 1 (High)",2012-09-26,"Canvass","Fail",0,1,1,0,0,0,2,0.901369863013699,0,0
"28243","509494","1597560","Restaurant","Risk 2 (Medium)",2011-12-22,"Canvass","Pass",0,0,2,0,0,0,0,2,1,1
"70422","1286066","1597560","Restaurant","Risk 2 (Medium)",2012-10-23,"Canvass","Pass",0,0,3,0,0,0,2,0.835616438356164,0,1
"86664","1305352","1597560","Restaurant","Risk 2 (Medium)",2013-07-18,"Canvass","Pass w/ Conditions",1,0,1,0,0,0,3,0.734246575342466,0,0
"93123","660235","1597703","Restaurant","Risk 1 (High)",2011-10-19,"Canvass","Pass",0,0,6,0,0,0,0,2,1,1
"43019","1106327","1597703","Restaurant","Risk 1 (High)",2012-09-13,"Canvass","Fail",3,1,10,0,0,0,6,0.904109589041096,0,0
"36726","1158387","1597789","Other","Risk 1 (High)",2012-06-12,"Canvass","Pass",0,0,5,0,0,0,1,1.04657534246575,0,1
"19764","1206335","1597897","Restaurant","Risk 1 (High)",2012-10-24,"Canvass","Fail",1,3,6,0,0,1,6,2,0,0
"41091","565623","1598049","Restaurant","Risk 1 (High)",2011-11-21,"Canvass","Pass",0,0,1,1,0,1,2,1.1041095890411,0,1
"8918","1324526","1598049","Restaurant","Risk 1 (High)",2013-06-20,"Canvass","Pass",0,0,0,0,0,0,1,1.57808219178082,0,1
"65281","614560","1598117","Restaurant","Risk 1 (High)",2011-10-24,"Canvass","Pass",0,0,5,0,0,0,4,0.66027397260274,0,1
"30711","1114492","1598117","Restaurant","Risk 1 (High)",2012-10-10,"Canvass","Pass",0,0,6,0,0,0,5,0.964383561643836,0,1
"60691","1229218","1598128","Restaurant","Risk 1 (High)",2012-05-29,"Canvass","Fail",0,0,0,0,0,0,0,2,1,0
"36129","1235220","1598128","Restaurant","Risk 1 (High)",2012-06-05,"Canvass","Fail",0,1,3,1,0,0,0,0.0191780821917808,0,0
"52325","1235838","1598128","Restaurant","Risk 1 (High)",2013-06-18,"Canvass","Pass",0,0,6,0,0,0,0,0.0136986301369863,0,1
"4935","1285450","1598145","Grocery Store","Risk 1 (High)",2012-09-24,"Canvass","Fail",0,1,3,0,0,0,4,0.813698630136986,0,0
"47206","1296433","1598145","Grocery Store","Risk 1 (High)",2013-06-18,"Canvass","Pass w/ Conditions",1,2,2,0,0,0,8,0.495890410958904,0,0
"65303","1234784","1598177","Restaurant","Risk 1 (High)",2012-08-21,"Canvass","Pass",0,0,2,0,0,3,3,0.934246575342466,0,1
"51851","679748","1598219","Restaurant","Risk 1 (High)",2012-04-10,"Canvass","Pass",0,0,4,0,0,1,4,0.917808219178082,0,1
"64438","1139032","1598219","Restaurant","Risk 1 (High)",2013-07-02,"Canvass","Pass w/ Conditions",1,0,5,0,0,0,4,1.22739726027397,0,0
"22696","1084233","1598225","Other","Risk 2 (Medium)",2012-05-23,"Canvass","Fail",2,2,4,0,0,0,3,1.37808219178082,0,0
"1224","1227538","1598242","Grocery Store","Risk 3 (Low)",2012-08-31,"Canvass","Pass",0,0,7,0,0,0,1,2,0,1
"70312","634688","1598266","Restaurant","Risk 2 (Medium)",2011-09-23,"Canvass","Pass",0,0,7,0,0,0,0,2,1,1
"58792","598522","1599","Restaurant","Risk 1 (High)",2011-12-14,"Canvass","Pass",0,0,4,0,0,0,5,0.517808219178082,0,1
"46649","1229284","1599","Restaurant","Risk 1 (High)",2012-05-31,"Canvass","Pass",0,0,4,0,0,0,4,0.46027397260274,0,1
"27404","1335761","1599","Restaurant","Risk 1 (High)",2013-05-24,"Canvass","Pass",0,0,5,0,0,0,4,0.980821917808219,0,1
"42981","569719","16106","Restaurant","Risk 1 (High)",2011-11-23,"Canvass","Fail",0,1,5,0,0,0,3,0.961643835616438,0,0
"92804","1138720","16106","Restaurant","Risk 1 (High)",2012-12-27,"Canvass","Pass",0,0,4,0,0,1,5,1.07671232876712,0,1
"33269","1198389","1616423","Other","Risk 1 (High)",2012-08-10,"Canvass","Pass",0,0,0,0,0,0,0,1.06027397260274,0,1
"24462","1198910","1616423","Other","Risk 1 (High)",2013-06-12,"Canvass","Pass",0,0,0,0,0,0,0,0.838356164383562,0,1
"55769","1155031","1616455","Restaurant","Risk 1 (High)",2013-05-09,"Canvass","Fail",0,1,7,0,0,0,7,2,0,0
"55209","1106587","1616518","Restaurant","Risk 1 (High)",2013-05-30,"Canvass","Fail",2,1,4,0,0,2,4,2,0,0
"17618","670516","1616557","Restaurant","Risk 1 (High)",2012-02-16,"Canvass","Pass",0,0,3,0,0,0,0,2,1,1
"56890","1235898","1616557","Restaurant","Risk 1 (High)",2013-07-26,"Canvass","Pass",0,0,4,0,0,0,3,1.43835616438356,0,1
"35418","543604","1616560","Restaurant","Risk 1 (High)",2011-09-08,"Canvass","Fail",0,1,7,0,0,0,5,0.632876712328767,0,0
"51317","1150590","1616560","Restaurant","Risk 1 (High)",2012-08-01,"Canvass","Pass",0,0,4,0,0,0,5,0.687671232876712,0,1
"27642","1072339","1616560","Restaurant","Risk 1 (High)",2013-04-04,"Canvass","Pass",0,0,4,0,0,0,4,0.673972602739726,0,1
"45753","1150887","1616591","Grocery Store","Risk 3 (Low)",2012-10-30,"Canvass","Pass",0,0,5,0,0,0,0,2,1,1
"8896","1290258","1616604","Grocery Store","Risk 3 (Low)",2012-12-11,"Canvass","Fail",0,1,4,0,1,1,4,2,0,0
"64057","1229504","1616762","Restaurant","Risk 1 (High)",2012-06-08,"Canvass","Fail",0,0,0,0,0,1,5,1.73150684931507,0,0
"39970","1150247","1616804","Restaurant","Risk 2 (Medium)",2012-04-03,"Canvass","Pass",0,0,4,0,0,0,5,1.01917808219178,0,1
"35611","565556","1616967","Restaurant","Risk 1 (High)",2011-10-14,"Canvass","Pass",0,0,2,0,0,0,2,0.846575342465753,0,1
"18905","1277449","1617032","Restaurant","Risk 1 (High)",2012-10-25,"Canvass","Pass w/ Conditions",1,0,3,0,2,0,3,1.68767123287671,0,0
"21023","1326789","1617032","Restaurant","Risk 1 (High)",2013-04-08,"Canvass","Fail",0,4,6,0,1,0,3,0.452054794520548,0,0
"9177","679901","1617055","Other","Risk 1 (High)",2012-04-13,"Canvass","Fail",0,0,0,0,0,0,0,2,1,0
"81113","670307","1617250","Other","Risk 1 (High)",2012-02-08,"Canvass","Pass",0,0,3,0,1,0,0,0.591780821917808,0,1
"74075","1353752","1617250","Other","Risk 1 (High)",2013-07-19,"Canvass","Pass",0,0,2,0,0,0,3,1.44109589041096,0,1
"9884","604471","1617528","Grocery Store","Risk 3 (Low)",2011-10-18,"Canvass","Pass",0,0,6,0,0,0,0,2,1,1
"31067","635022","1617552","Restaurant","Risk 1 (High)",2011-10-20,"Canvass","Pass",0,0,4,0,0,0,2,1.42191780821918,0,1
"79824","1277314","1617552","Restaurant","Risk 1 (High)",2012-08-17,"Canvass","Fail",0,2,6,0,0,0,4,0.827397260273973,0,0
"56253","1326814","1617552","Restaurant","Risk 1 (High)",2013-04-08,"Canvass","Fail",0,2,3,0,0,0,2,0.284931506849315,0,0
"3541","1150281","1617572","Grocery Store","Risk 2 (Medium)",2012-04-16,"Canvass","Pass",0,0,2,0,0,0,3,1.40547945205479,0,1
"75325","614736","1617681","Restaurant","Risk 1 (High)",2012-02-06,"Canvass","Pass",0,0,3,0,0,0,6,1.51506849315069,0,1
"36891","1235734","1617681","Restaurant","Risk 1 (High)",2013-04-15,"Canvass","Fail",0,1,2,0,0,0,3,1.18630136986301,0,0
"85072","1300577","1617724","Restaurant","Risk 1 (High)",2012-11-20,"Canvass","Pass w/ Conditions",1,1,1,0,0,0,4,2,0,0
"50719","1092504","1617724","Restaurant","Risk 1 (High)",2013-07-23,"Canvass","Pass",0,0,4,0,1,1,1,0.668493150684932,0,1
"69717","670565","1617795","Restaurant","Risk 1 (High)",2012-02-16,"Canvass","Fail",1,1,4,0,0,0,0,2,1,0
"27829","1319333","1617795","Restaurant","Risk 1 (High)",2013-01-16,"Canvass","Fail",0,1,4,0,0,1,4,0.895890410958904,0,0
"27435","1194274","1617900","Restaurant","Risk 1 (High)",2012-05-07,"Canvass","Fail",0,3,6,0,0,0,5,0.950684931506849,0,0
"53080","1166290","1617900","Restaurant","Risk 1 (High)",2013-04-25,"Canvass","Pass",0,0,3,0,0,1,6,0.942465753424658,0,1
"4968","1300704","1618026","Restaurant","Risk 1 (High)",2012-11-30,"Canvass","Fail",0,2,4,0,1,0,7,1.88493150684932,0,0
"61206","1092509","1618026","Restaurant","Risk 1 (High)",2013-07-25,"Canvass","Fail",2,2,5,0,0,0,5,0.627397260273973,0,0
"92836","1184291","1618057","Restaurant","Risk 1 (High)",2012-05-01,"Canvass","Pass",0,0,4,0,0,0,3,1.08767123287671,0,1
"29299","1146432","1618062","Restaurant","Risk 1 (High)",2013-06-19,"Canvass","Pass",0,0,5,0,0,1,5,0.843835616438356,0,1
"13556","1134533","1618143","Restaurant","Risk 1 (High)",2012-09-10,"Canvass","Pass w/ Conditions",0,1,3,0,0,0,4,1.18082191780822,0,0
"23443","1327247","1618143","Restaurant","Risk 1 (High)",2013-03-22,"Canvass","Pass w/ Conditions",1,0,4,0,0,1,3,0.528767123287671,0,0
"45234","1360356","1618149","Grocery Store","Risk 3 (Low)",2013-08-19,"Canvass","Pass",0,0,5,0,0,0,0,2,0,1
"53471","1150511","1618164","Other","Risk 1 (High)",2012-07-05,"Canvass","Pass",0,0,3,0,0,0,0,1.84931506849315,0,1
"59508","521847","1618184","Restaurant","Risk 1 (High)",2011-10-27,"Canvass","Fail",0,1,8,0,0,0,0,2,1,0
"56540","1188322","1618184","Restaurant","Risk 1 (High)",2012-08-27,"Canvass","Pass",0,0,7,0,0,1,8,0.816438356164384,0,1
"73752","1098902","1618184","Restaurant","Risk 1 (High)",2013-04-02,"Canvass","Pass",0,0,5,0,0,0,7,0.597260273972603,0,1
"66117","1277843","1618318","Restaurant","Risk 2 (Medium)",2013-05-17,"Canvass","Fail",0,2,6,0,0,0,5,1.73698630136986,0,0
"4105","1235827","1618371","Grocery Store","Risk 3 (Low)",2013-06-12,"Canvass","Fail",0,1,1,0,0,0,0,2,1,0
"19517","1285412","1618391","Grocery Store","Risk 3 (Low)",2012-09-21,"Canvass","Pass w/ Conditions",2,0,3,0,1,0,1,2,0,0
"89781","1198355","1618402","Restaurant","Risk 1 (High)",2012-07-19,"Canvass","Fail",3,3,5,0,3,1,7,2,0,0
"68343","1092343","1618402","Restaurant","Risk 1 (High)",2013-03-07,"Canvass","Pass",0,0,3,0,0,3,5,0.613698630136986,0,1
"69593","519338","1618421","Other","Risk 1 (High)",2012-01-09,"Canvass","Pass w/ Conditions",2,0,5,0,0,0,2,1.18630136986301,0,0
"47999","1300678","1618515","Other","Risk 1 (High)",2012-11-29,"Canvass","Pass",0,0,3,0,0,0,5,1.30684931506849,0,1
"5390","1092587","1618515","Other","Risk 1 (High)",2013-08-29,"Canvass","Pass",0,0,3,0,0,0,3,0.745205479452055,0,1
"72766","1206387","1618579","Restaurant","Risk 1 (High)",2012-12-06,"Canvass","Fail",0,2,6,0,0,0,3,1.0986301369863,0,0
"8600","1150906","1618652","Restaurant","Risk 2 (Medium)",2012-11-06,"Canvass","Pass",0,0,4,0,0,1,4,1.05753424657534,0,1
"57302","604539","1618656","Grocery Store","Risk 1 (High)",2011-12-07,"Canvass","Pass",0,0,5,0,0,0,6,0.676712328767123,0,1
"44425","1271264","1618656","Grocery Store","Risk 1 (High)",2012-07-16,"Canvass","Pass",0,0,5,0,0,0,5,0.605479452054794,0,1
"11348","1321551","1618656","Grocery Store","Risk 1 (High)",2013-01-25,"Canvass","Fail",0,1,4,0,0,0,5,0.528767123287671,0,0
"8044","557630","1618660","Grocery Store","Risk 1 (High)",2011-11-08,"Canvass","Pass w/ Conditions",1,1,9,0,0,1,5,1.44931506849315,0,0
"6262","1326640","1618660","Grocery Store","Risk 1 (High)",2013-04-01,"Canvass","Pass",0,0,5,0,0,0,7,0.863013698630137,0,1
"21959","1138771","1618719","Restaurant","Risk 1 (High)",2013-01-18,"Canvass","Pass",0,0,2,0,0,0,5,0.978082191780822,0,1
"42965","1206398","1618925","Restaurant","Risk 1 (High)",2012-12-18,"Canvass","Pass w/ Conditions",1,1,3,0,0,0,6,1.76712328767123,0,0
"33302","666227","1619174","Restaurant","Risk 1 (High)",2011-11-17,"Canvass","Pass w/ Conditions",1,0,6,0,0,1,3,0.997260273972603,0,0
"43737","1138595","1619174","Restaurant","Risk 1 (High)",2012-11-09,"Canvass","Pass w/ Conditions",1,0,2,0,1,0,6,0.980821917808219,0,0
"56868","1154506","1619223","Restaurant","Risk 2 (Medium)",2012-08-14,"Canvass","Pass",0,0,12,0,0,0,5,1.3013698630137,0,1
"78631","537850","1619271","Restaurant","Risk 1 (High)",2012-01-26,"Canvass","Pass",0,0,3,0,0,0,4,0.427397260273973,0,1
"59109","1198597","1619324","Restaurant","Risk 1 (High)",2012-12-06,"Canvass","Pass",0,0,6,0,1,0,3,1.78356164383562,0,1
"41716","1092392","1619324","Restaurant","Risk 1 (High)",2013-05-03,"Canvass","Pass",0,0,3,0,0,0,6,0.402739726027397,0,1
"39300","1286093","1619366","Restaurant","Risk 1 (High)",2012-10-24,"Canvass","Pass",0,0,1,0,0,1,5,2,0,1
"47318","1096564","1619390","Restaurant","Risk 1 (High)",2012-10-04,"Canvass","Pass",0,0,6,0,0,0,4,1.4027397260274,0,1
"27795","1114998","1619390","Restaurant","Risk 1 (High)",2013-08-29,"Canvass","Fail",1,1,7,0,0,0,6,0.901369863013699,0,0
"58760","604597","1619464","Other","Risk 1 (High)",2012-01-30,"Canvass","Pass",0,0,6,0,0,0,5,0.610958904109589,0,1
"70390","1321632","1619464","Other","Risk 1 (High)",2013-01-30,"Canvass","Pass",0,0,1,0,0,0,6,1.0027397260274,0,1
"33671","1139012","1619550","Restaurant","Risk 1 (High)",2013-06-20,"Canvass","Pass",0,0,2,0,0,2,3,1.51232876712329,0,1
"64302","545807","1619583","Other","Risk 1 (High)",2012-02-07,"Canvass","Pass",0,0,6,0,0,0,4,0.534246575342466,0,1
"91035","1150305","1619627","Restaurant","Risk 1 (High)",2012-05-02,"Canvass","Pass",0,0,4,0,0,0,4,1.18082191780822,0,1
"51422","1151197","1619627","Restaurant","Risk 1 (High)",2013-03-25,"Canvass","Pass",0,0,3,0,0,0,4,0.895890410958904,0,1
"24972","1150396","1619755","Other","Risk 1 (High)",2012-05-24,"Canvass","Pass",0,0,1,0,0,0,4,0.673972602739726,0,1
"17125","1151267","1619755","Other","Risk 1 (High)",2013-04-30,"Canvass","Pass",0,0,2,0,0,0,1,0.934246575342466,0,1
"21128","666220","1619838","Restaurant","Risk 2 (Medium)",2011-11-10,"Canvass","Pass",0,0,3,1,0,2,1,1.02465753424658,0,1
"55319","1327276","1619838","Restaurant","Risk 2 (Medium)",2013-04-04,"Canvass","Pass",0,0,4,0,0,0,3,1.3972602739726,0,1
"42454","1150360","1619970","Other","Risk 1 (High)",2012-03-16,"Canvass","Pass",0,0,3,0,0,0,0,0.906849315068493,0,1
"52656","1150359","1619971","Other","Risk 1 (High)",2012-03-16,"Canvass","Pass",0,0,3,0,0,0,0,0.906849315068493,0,1
"19656","1072272","1620034","Restaurant","Risk 1 (High)",2013-02-11,"Canvass","Pass",0,0,4,0,1,0,7,1.81643835616438,0,1
"61817","614711","1620112","Grocery Store","Risk 3 (Low)",2012-01-23,"Canvass","Pass",0,0,4,0,0,0,0,2,1,1
"34270","509424","1620120","Restaurant","Risk 2 (Medium)",2011-11-16,"Canvass","Pass w/ Conditions",0,1,1,0,0,0,4,1.24109589041096,0,0
"89070","1202510","1620120","Restaurant","Risk 2 (Medium)",2012-11-08,"Canvass","Pass",0,0,2,0,0,1,1,0.980821917808219,0,1
"32467","1271226","1620210","Grocery Store","Risk 1 (High)",2012-06-18,"Canvass","Pass",0,0,5,0,1,0,3,1.29041095890411,0,1
"59163","1166244","1620210","Grocery Store","Risk 1 (High)",2013-03-14,"Canvass","Pass",0,0,2,0,0,0,5,0.736986301369863,0,1
"68600","1118266","1620284","Restaurant","Risk 1 (High)",2012-04-19,"Canvass","Pass",0,0,2,0,0,0,4,0.610958904109589,0,1
"28524","1296286","1620284","Restaurant","Risk 1 (High)",2013-03-05,"Canvass","Fail",0,1,1,0,0,0,2,0.876712328767123,0,0
"57730","679597","1620335","Restaurant","Risk 1 (High)",2012-03-15,"Canvass","Pass",0,0,3,0,0,0,2,0.515068493150685,0,1
"42279","1235778","1620335","Restaurant","Risk 1 (High)",2013-05-10,"Canvass","Pass",0,0,3,0,0,0,3,1.15342465753425,0,1
"44912","1196294","1620340","Restaurant","Risk 1 (High)",2012-05-07,"Canvass","Pass",0,0,3,0,0,0,7,1.00821917808219,0,1
"67989","1235917","1620340","Restaurant","Risk 1 (High)",2013-08-12,"Canvass","Pass",0,0,1,0,0,0,3,1.26575342465753,0,1
"25583","1277690","1620385","Restaurant","Risk 1 (High)",2013-02-20,"Canvass","Pass",0,0,6,0,0,0,3,1.33972602739726,0,1
"39018","1313295","1620411","Restaurant","Risk 2 (Medium)",2012-12-04,"Canvass","Pass",0,0,4,0,0,0,3,1.07123287671233,0,1
"24600","1098526","1620426","Grocery Store","Risk 3 (Low)",2012-08-20,"Canvass","Pass",0,0,4,0,0,0,0,2,1,1
"66983","1353218","1620437","Restaurant","Risk 2 (Medium)",2013-06-20,"Canvass","Pass w/ Conditions",2,0,5,0,0,1,1,0.865753424657534,0,0
"3406","1235882","1620462","Restaurant","Risk 1 (High)",2013-07-17,"Canvass","Fail",0,1,5,0,0,1,0,0.841095890410959,0,0
"42224","555324","1620494","Restaurant","Risk 2 (Medium)",2011-11-14,"Canvass","Fail",0,1,6,0,0,0,4,0.717808219178082,0,0
"86667","1188423","1620573","Restaurant","Risk 1 (High)",2012-12-07,"Canvass","Pass",0,0,2,0,0,0,7,1.44383561643836,0,1
"2158","1099001","1620573","Restaurant","Risk 1 (High)",2013-05-29,"Canvass","Pass w/ Conditions",1,0,6,0,0,0,2,0.471232876712329,0,0
"80147","670547","1620610","Restaurant","Risk 1 (High)",2012-02-16,"Canvass","Fail",0,2,7,0,0,0,3,0.534246575342466,0,0
"83425","1319531","1620610","Restaurant","Risk 1 (High)",2013-05-09,"Canvass","Pass w/ Conditions",1,0,5,0,0,2,7,1.2027397260274,0,0
"62408","1214381","1620703","Restaurant","Risk 1 (High)",2012-02-14,"Canvass","Pass",0,0,6,0,0,0,4,0.520547945205479,0,1
"54059","1319451","1620703","Restaurant","Risk 1 (High)",2013-03-26,"Canvass","Pass",0,0,3,0,0,0,6,1.10958904109589,0,1
"12644","614526","1620704","Restaurant","Risk 1 (High)",2011-10-07,"Canvass","Fail",0,1,2,0,0,0,2,0.964383561643836,0,0
"64582","1114406","1620704","Restaurant","Risk 1 (High)",2012-08-13,"Canvass","Fail",1,1,6,0,0,1,2,0.832876712328767,0,0
"75357","1292332","1620704","Restaurant","Risk 1 (High)",2013-02-14,"Canvass","Pass",0,0,5,0,0,1,2,0.482191780821918,0,1
"31778","1138826","1620705","Restaurant","Risk 1 (High)",2013-02-13,"Canvass","Pass w/ Conditions",1,0,3,0,0,0,3,1.9972602739726,0,0
